4100 45.7968699278 0.629495489425 10.9605 1.54811 6.32421 1.11952 0.0 1.54863 0.0 53.6065917433 62.5989518583
4200 44.9434590292 0.685879461768 11.6016 1.61108 6.48704 1.13315 0.0 1.61161 0.0 53.3705866217 62.6023867011
4300 44.0808547287 0.745171562679 12.2542 1.67243 6.6466 1.14559 0.0 1.67296 0.0 53.1402848668 62.6054346271
4400 43.2099191463 0.807379421535 12.9176 1.73198 6.80287 1.15689 0.0 1.73251 0.0 52.9046248084 62.5968946105
4500 42.3315105871 0.872502561501 13.5911 1.78955 6.95581 1.16711 0.0 1.79009 0.0 52.6847613252 62.5977713263
4600 41.4464759122 0.940541650147 14.2739 1.84498 7.10538 1.17628 0.0 1.84552 0.0 52.4709761881 62.5981562876
4700 40.5556352798 1.01148562487 14.9655 1.8981 7.25156 1.18447 0.0 1.89865 0.0 52.2626012513 62.5972815701
4800 39.6598889566 1.08530711529 15.6649 1.94878 7.39432 1.19172 0.0 1.94933 0.0 52.0697638667 62.605133859
4900 38.7599922513 1.16198390081 16.3716 1.99688 7.53363 1.19808 0.0 1.99743 0.0 51.8736534745 62.6027932793
5000 37.8569140948 1.24148708518 17.0847 2.04227 7.66948 1.20362 0.0 2.04282 0.0 51.6831008107 62.5990205915
5100 36.9514441281 1.32376469325 17.8035 2.08482 7.80184 1.20838 0.0 2.08538 0.0 51.5083955431 62.6039954329
5200 36.0443796211 1.40877228389 18.5273 2.12444 7.93072 1.21243 0.0 2.125 0.0 51.3305494422 62.5986992949
5300 35.1365865084 1.49645215991 19.2553 2.16103 8.05609 1.21582 0.0 2.16159 0.0 51.1681243464 62.6016247555
5400 34.2288773188 1.58673966233 19.9868 2.19449 8.17796 1.21862 0.0 2.19505 0.0 51.0123771588 62.6040074984
5500 33.3221790221 1.67956736652 20.721 2.22476 8.29631 1.22087 0.0 2.22532 0.0 50.8623954975 62.604896041
5600 32.417216409 1.77484896511 21.4572 2.25177 8.41116 1.22264 0.0 2.25233 0.0 50.7190886895 62.6052192609
5700 31.5147791204 1.87251417246 22.1946 2.27546 8.52249 1.22399 0.0 2.27602 0.0 50.5818924445 62.6043920058
5800 30.6157655157 1.97245617726 22.9325 2.29579 8.63033 1.22497 0.0 2.29635 0.0 50.4504100322 62.6020601033
5900 29.7208393508 2.07459048413 23.6701 2.31272 8.73468 1.22565 0.0 2.31328 0.0 50.3253923746 62.5990026088
6000 28.8308684676 2.17880761149 24.4068 2.32624 8.83555 1.22608 0.0 2.3268 0.0 50.216280083 62.60471044
6100 27.9466425069 2.28499025763 25.1417 2.33632 8.93296 1.22632 0.0 2.33689 0.0 50.1033139779 62.599483545
6200 27.0689320358 2.39303504447 25.8741 2.34297 9.02694 1.22642 0.0 2.34354 0.0 50.0059886867 62.6028890306
6300 26.1984370501 2.5028185668 26.6033 2.3462 9.11749 1.22645 0.0 2.34676 0.0 49.9144189927 62.6051188085
6400 25.3358995067 2.61420368653 27.3285 2.34602 9.20466 1.22645 0.0 2.34658 0.0 49.8186430034 62.596333414
6500 24.4820251232 2.72706814286 28.0491 2.34245 9.28847 1.22648 0.0 2.34302 0.0 49.7381746107 62.5961448484
6600 23.6375749302 2.84127746799 28.7644 2.33554 9.36894 1.22659 0.0 2.33611 0.0 49.6729403804 62.6045808862
6700 22.8032775335 2.95669128134 29.4736 2.32534 9.44613 1.22684 0.0 2.3259 0.0 49.6036863899 62.6025562858
6800 21.9796765262 3.0731640525 30.176 2.31189 9.52005 1.22726 0.0 2.31245 0.0 49.5388997675 62.598659742
6900 21.1676283061 3.19054471977 30.871 2.29526 9.59076 1.22792 0.0 2.29582 0.0 49.4889389408 62.603439225
7000 20.3676535784 3.30868508246 31.5579 2.27552 9.6583 1.22884 0.0 2.27609 0.0 49.4339451672 62.5971754672
7100 19.5804466166 3.42743293447 32.2359 2.25275 9.72272 1.23009 0.0 2.25332 0.0 49.3936827737 62.5998129207
7200 18.8066292151 3.54663206424 32.9046 2.22705 9.78406 1.23169 0.0 2.22761 0.0 49.3579571717 62.6013168566
7300 18.0468060021 3.66612072895 33.5632 2.1985 9.84238 1.23369 0.0 2.19906 0.0 49.3259333228 62.6010628795
7400 17.3014786094 3.78573680429 34.211 2.1672 9.89772 1.23613 0.0 2.16777 0.0 49.2982139488 62.5998341938
7500 16.5713546618 3.90532770268 34.8475 2.13327 9.95016 1.23904 0.0 2.13384 0.0 49.2738892431 62.5969293708
7600 15.8569195785 4.02471489664 35.4721 2.09682 9.99974 1.24245 0.0 2.09739 0.0 49.2634017481 62.6029813303
7700 15.1586988332 4.14375037624 36.0842 2.05796 10.0465 1.24639 0.0 2.05854 0.0 49.2465143034 62.5979446003
7800 14.4772178992 4.26226743952 36.6832 2.01683 10.0906 1.2509 0.0 2.01741 0.0 49.2425103936 62.6014204774
7900 13.8129564737 4.38009671428 37.2685 1.97355 10.132 1.25599 0.0 1.97413 0.0 49.241339626 62.6034596583
8000 13.1664047445 4.49707607622 37.8396 1.92827 10.1708 1.2617 0.0 1.92885 0.0 49.2428265238 62.6041768217
8100 12.5380443159 4.61304149367 38.3959 1.8811 10.2071 1.26804 0.0 1.88169 0.0 49.2466935672 62.6035234488
8200 11.9282843135 4.72782779059 38.937 1.83221 10.2409 1.27502 0.0 1.8328 0.0 49.2527803475 62.6015004212
8300 11.3375414922 4.84127970911 39.4624 1.78173 10.2724 1.28268 0.0 1.78232 0.0 49.2613369178 62.5987368774
8400 10.7662526337 4.95324962075 39.9715 1.7298 10.3016 1.29101 0.0 1.7304 0.0 49.2808464012 62.6038568458
8500 10.2147238671 5.06359104142 40.4639 1.67659 10.3285 1.30003 0.0 1.67719 0.0 49.2920211158 62.597740849
8600 9.68333093918 5.17204457224 40.9392 1.62223 10.3533 1.30975 0.0 1.62284 0.0 49.3145963977 62.6004865
8700 9.17244196751 5.27866819649 41.3969 1.56689 10.3761 1.32018 0.0 1.5675 0.0 49.3377564348 62.601536075
8800 8.68237833968 5.38305832002 41.8366 1.5107 10.3968 1.33131 0.0 1.51132 0.0 49.3619988545 62.6014289245
8900 8.21335272464 5.48522257221 42.258 1.45384 10.4157 1.34315 0.0 1.45446 0.0 49.386262217 62.5995722203
9000 7.76573753145 5.58507130785 42.6607 1.39644 10.4328 1.3557 0.0 1.39706 0.0 49.4114129348 62.5969732804
9100 7.33970871266 5.68240768896 43.0442 1.33866 10.4481 1.36894 0.0 1.33929 0.0 49.4462001113 62.60253022
9200 6.93550468638 5.77703792932 43.4084 1.28065 10.4618 1.38289 0.0 1.28128 0.0 49.4710417612 62.5970114096
9300 6.5533548108 5.86887390959 43.7528 1.22255 10.474 1.39752 0.0 1.2232 0.0 49.5051068332 62.59982672
9400 6.19342788595 5.9578317066 44.0772 1.16453 10.4847 1.41283 0.0 1.16518 0.0 49.5385200296 62.6012301955
9500 5.85590892426 6.04371944148 44.3813 1.10671 10.494 1.4288 0.0 1.10737 0.0 49.5709693081 62.6011397488
9600 5.5409028297 6.12645738721 44.6649 1.04925 10.5021 1.44543 0.0 1.04991 0.0 49.6022814816 62.5997214621
9700 5.24857411075 6.20608140187 44.9277 0.992275 10.509 1.46268 0.0 0.992949 0.0 49.6323555554 62.596984371
9800 4.97899620019 6.28218331369 45.1695 0.935931 10.5148 1.48056 0.0 0.936613 0.0 49.6704240512 62.6023970913
9900 4.73222631836 6.35502824358 45.3902 0.880345 10.5196 1.49902 0.0 0.881035 0.0 49.697182693 62.5968375583
10000 4.50832931498 6.42421183445 45.5895 0.825645 10.5235 1.51806 0.0 0.826345 0.0 49.7320025142 62.5999079521
10100 4.30738720587 6.48978176993 45.7674 0.771956 10.5266 1.53764 0.0 0.772665 0.0 49.7642748413 62.6011797247
10200 4.12935564528 6.55167663351 45.9237 0.719395 10.529 1.55775 0.0 0.720113 0.0 49.7946721103 62.6015353587
10300 3.9742637202 6.60984149366 46.0582 0.668077 10.5308 1.57836 0.0 0.668804 0.0 49.82199355 62.5999573672
10400 3.84204824985 6.6642221818 46.1711 0.61811 10.532 1.59943 0.0 0.618847 0.0 49.8472929231 62.5975694886
10500 3.73270851896 6.71465314039 46.262 0.569597 10.5328 1.62094 0.0 0.570344 0.0 49.8792845719 62.603368234
10600 3.64611888121 6.76108706728 46.3311 0.522635 10.5333 1.64286 0.0 0.523392 0.0 49.8979743811 62.5975268575
10700 3.58221687105 6.80371393402 46.3783 0.477317 10.5335 1.66516 0.0 0.478084 0.0 49.923898487 62.6006421433
10800 3.54088995513 6.84214616815 46.4036 0.433728 10.5336 1.6878 0.0 0.434506 0.0 49.9463028774 62.6022087798
10900 3.52201153346 6.87669886302 46.4071 0.391947 10.5336 1.71076 0.0 0.392736 0.0 49.9654790427 62.6025748815
11000 3.52543378681 6.9069890238 46.3887 0.352048 10.5336 1.734 0.0 0.352847 0.0 49.9807893572 62.6012361882
11100 3.55096407336 6.93334089911 46.3486 0.314098 10.5338 1.75748 0.0 0.314908 0.0 49.9925714214 62.5987595697
11200 3.59844670609 6.9556148713 46.2868 0.278157 10.5341 1.78117 0.0 0.278977 0.0 50.0107838369 62.605030433
11300 3.66765351889 6.97367284862 46.2035 0.244278 10.5348 1.80503 0.0 0.24511 0.0 50.0147470828 62.5996866521
11400 3.7583401332 6.98773379425 46.0987 0.212509 10.5359 1.82904 0.0 0.213352 0.0 50.0244629045 62.6027550657
11500 3.87029626427 6.99766800873 45.9726 0.182891 10.5374 1.85315 0.0 0.183745 0.0 50.0305047088 62.6047999614
11600 4.00324868496 7.00358382926 45.8255 0.155457 10.5395 1.87733 0.0 0.156322 0.0 50.0320400338 62.6051922182
11700 4.15688816699 7.00535994871 45.6574 0.130234 10.5423 1.90154 0.0 0.13111 0.0 50.0296072771 62.60455754
11800 4.33094720528 7.00311004482 45.4685 0.107243 10.5458 1.92575 0.0 0.10813 0.0 50.0222820426 62.6019622693
11900 4.52510584271 6.99695771354 45.2592 0.0864979 10.5501 1.94992 0.0 0.0873963 0.0 50.0112450748 62.5986617609
12000 4.73901265104 6.98690600662 45.0297 0.0680061 10.5553 1.97403 0.0 0.0689156 0.0 50.0056198906 62.6038652654
12100 4.97232335452 6.97284658687 44.7801 0.0517685 10.5615 1.99802 0.0 0.0526891 0.0 49.9850373425 62.5972460926
12200 5.22469701528 6.9550251203 44.5109 0.0377798 10.5688 2.02188 0.0 0.0387114 0.0 49.9704058819 62.5997971647
12300 5.49573118357 6.93334089911 44.2222 0.0260282 10.5772 2.04557 0.0 0.0269708 0.0 49.9510752565 62.6008158891
12400 5.78504677463 6.9079289633 43.9144 0.0164961 10.5868 2.06906 0.0 0.0174495 0.0 49.92719815 62.6005073589
12500 6.09218650253 6.8789266417 43.5879 0.00915975 10.5977 2.09231 0.0 0.0101238 0.0 49.8988551486 62.598989019
12600 6.41682754918 6.84624085589 43.2429 0.00398955 10.6099 2.11529 0.0 0.00496421 0.0 49.8658325347 62.5959871459
12700 6.75840629421 6.81013100476 42.8799 0.000950381 10.6236 2.13799 0.0 0.00193549 0.0 49.8380876225 62.6016131165
12800 7.11654556018 6.77062531699 42.4992 1.62744e-06 10.6388 2.16035 0.0 0.000997042 0.0 49.7960377595 62.5961845532
12900 7.49072845666 6.72775431012 42.1013 0.00109744 10.6555 2.18237 0.0 0.002103 0.0 49.7597234589 62.5996968183
13000 7.88056016328 6.68166675704 41.6865 0.00418694 10.6739 2.20402 0.0 0.00520247 0.0 49.7184540321 62.6015761759
13100 8.28549708679 6.63239622701 41.2552 0.00921442 10.6939 2.22526 0.0 0.0102397 0.0 49.6730927462 62.6024925737
13200 8.70504141021 6.58009607054 40.8079 0.0161196 10.7157 2.24608 0.0 0.0171545 0.0 49.6228221121 62.6017566832
13300 9.13864858659 6.52480443455 40.3451 0.0248379 10.7393 2.26645 0.0 0.0258822 0.0 49.5686120177 62.6002439196
13400 9.58582747467 6.46667543248 39.8672 0.0353007 10.7647 2.28635 0.0 0.0363542 0.0 49.5095456012 62.596949748
13500 10.0461088676 6.40586165191 39.3747 0.0474354 10.7921 2.30577 0.0 0.0484978 0.0 49.456551971 62.6029196438
13600 10.5188271021 6.34229519138 38.868 0.061166 10.8214 2.32469 0.0 0.0622371 0.0 49.3887902928 62.5971171838
13700 11.0035253691 6.27635637542 38.3478 0.0764131 10.8528 2.34308 0.0 0.0774927 0.0 49.3273899843 62.6007630964
13800 11.4995799669 6.20786438776 37.8144 0.0930944 10.8861 2.36094 0.0 0.0941822 0.0 49.2615901676 62.6028121633
13900 12.0064577925 6.13720031588 37.2684 0.111125 10.9216 2.37825 0.0 0.112221 0.0 49.1918415495 62.6039127776
14000 12.5236038087 6.06429549536 36.7103 0.130417 10.9593 2.39499 0.0 0.131521 0.0 49.1180239683 62.6038349784
14100 13.0503513984 5.98942076917 36.1408 0.150881 10.9991 2.41117 0.0 0.151992 0.0 49.0404359249 62.6026976553
14200 13.5862437526 5.91250823583 35.5602 0.172426 11.0411 2.42677 0.0 0.173544 0.0 48.9588540698 62.6002675945
14300 14.1305627561 5.8338237792 34.9692 0.194958 11.0853 2.44178 0.0 0.196083 0.0 48.8735280758 62.596691606
14400 14.6827610007 5.75352227568 34.3684 0.218383 11.1319 2.4562 0.0 0.219515 0.0 48.7944299439 62.6020446578
14500 15.2422691442 5.67153963848 33.7582 0.242606 11.1807 2.47002 0.0 0.243744 0.0 48.701795538 62.5962598967
14600 15.8084186621 5.58813679236 33.1393 0.267531 11.2319 2.48324 0.0 0.268675 0.0 48.6159348795 62.5997499833
14700 16.380570594 5.50346212875 32.5123 0.293061 11.2854 2.49587 0.0 0.294211 0.0 48.5262141193 62.6016956235
14800 16.9581985128 5.41745690144 31.8778 0.3191 11.3413 2.50789 0.0 0.320256 0.0 48.433142902 62.6025888935
14900 17.5406615505 5.33047702094 31.2362 0.345552 11.3995 2.51932 0.0 0.346713 0.0 48.3373193729 62.6028522837
15000 18.1272825999 5.24245992637 30.5883 0.37232 11.4602 2.53016 0.0 0.373486 0.0 48.2378283874 62.6016746597
15100 18.7175028088 5.15365242812 29.9347 0.399309 11.5233 2.5404 0.0 0.400479 0.0 48.1359333741 62.6001125621
15200 19.3106984755 5.0639931097 29.2758 0.426424 11.5888 2.55007 0.0 0.427599 0.0 48.0303751027 62.5968445932
15300 19.9062096588 4.97379439417 28.6124 0.453574 11.6568 2.55916 0.0 0.454753 0.0 47.9323455142 62.6030587899
15400 20.5034412671 4.88307192178 27.9449 0.480665 11.7272 2.56769 0.0 0.481848 0.0 47.8211597953 62.5978972469
15500 21.1017924868 4.79195081433 27.2742 0.507609 11.8 2.57566 0.0 0.508796 0.0 47.717748428 62.6022045857
15600 21.700572859 4.70053368697 26.6006 0.534316 11.8753 2.58309 0.0 0.535506 0.0 47.6115691161 62.6054656005
15700 22.2992731227 4.6089311657 25.9249 0.560702 11.953 2.58999 0.0 0.561895 0.0 47.4927723121 62.5976572942
15800 22.897168487 4.51726112442 25.2476 0.586682 12.0331 2.59638 0.0 0.587878 0.0 47.3817567293 62.5991148417
15900 23.4937229879 4.42560824925 24.5693 0.612176 12.1156 2.60226 0.0 0.613375 0.0 47.2684160913 62.5996508444
16000 24.0882728694 4.33408507352 23.8907 0.637105 12.2005 2.60766 0.0 0.638306 0.0 47.1529010795 62.599366691
16100 24.6802821677 4.24278124244 23.2123 0.661394 12.2879 2.6126 0.0 0.662598 0.0 47.0352651008 62.5983631738
16200 25.2691557912 4.15178334946 22.5347 0.684971 12.3776 2.61708 0.0 0.686177 0.0 46.9253660969 62.6062228016
16300 25.854241428 4.06120469086 21.8585 0.707767 12.4696 2.62113 0.0 0.708975 0.0 46.8037308021 62.6034355326
16400 26.4349745041 3.9711169828 21.1843 0.729717 12.564 2.62477 0.0 0.730926 0.0 46.6802347059 62.5999307389
16500 27.0108018894 3.88160758168 20.5127 0.750758 12.6607 2.62801 0.0 0.751969 0.0 46.564776567 62.6054554257
16600 27.5811418438 3.79276193654 19.8442 0.770833 12.7596 2.63089 0.0 0.772045 0.0 46.4378304771 62.6003650716
16700 28.1454107198 3.704652145 19.1794 0.789887 12.8609 2.63341 0.0 0.7911 0.0 46.3195014176 62.604911345
16800 28.7030725535 3.61735640822 18.5188 0.807868 12.9643 2.63561 0.0 0.809083 0.0 46.1893273534 62.5983205976
16900 29.2535532342 3.53094987556 17.8631 0.824732 13.0699 2.6375 0.0 0.825947 0.0 46.0675250366 62.60087163
17000 29.7963911844 3.44549777823 17.2127 0.840434 13.1777 2.63911 0.0 0.84165 0.0 45.9443349465 62.6027950867
17100 30.330955073 3.36105848096 16.5682 0.854937 13.2876 2.64046 0.0 0.856154 0.0 45.8202713054 62.6044849079
17200 30.856802396 3.27769950378 15.9302 0.868206 13.3996 2.64157 0.0 0.869423 0.0 45.6945843354 62.6051774278
17300 31.3734143556 3.19548302611 15.299 0.880211 13.5136 2.64246 0.0 0.881428 0.0 45.5676041994 62.6050926599
17400 31.8802111191 3.11445329835 14.6753 0.890925 13.6296 2.64316 0.0 0.892143 0.0 45.4399835932 62.6048862802
17500 32.3768455496 3.0346583856 14.0596 0.900327 13.7475 2.6437 0.0 0.901546 0.0 45.3109475616 62.6036938671
17600 32.8627492585 2.95616065802 13.4523 0.9084 13.8673 2.64409 0.0 0.909618 0.0 45.180877957 62.6018859479
17700 33.3374797418 2.87899521076 12.8539 0.91513 13.989 2.64436 0.0 0.916348 0.0 45.050355377 62.6000637434
17800 33.8005944954 2.80319446869 12.2648 0.920506 14.1124 2.64454 0.0 0.921725 0.0 44.9183937233 62.5970588248
17900 34.2516281272 2.72881126524 11.6856 0.924526 14.2376 2.64463 0.0 0.925744 0.0 44.7959224857 62.6038967647
18000 34.6901991684 2.65586562755 11.1167 0.927186 14.3645 2.64467 0.0 0.928405 0.0 44.6624719996 62.6000470418
18100 35.1158918176 2.5843901712 10.5585 0.928491 14.493 2.64468 0.0 0.929709 0.0 44.538567435 62.605956506
18200 35.5283474942 2.51441407858 10.0113 0.928446 14.6231 2.64469 0.0 0.929665 0.0 44.404159316 62.6016146626
18300 35.9270969913 2.4459646247 9.47573 0.927063 14.7547 2.6447 0.0 0.928282 0.0 44.2784790583 62.6061608382
18400 36.3119076128 2.37905344439 8.95204 0.924356 14.8877 2.64474 0.0 0.925575 0.0 44.1430007759 62.6010159793
18500 36.6822529316 2.31370914779 8.44062 0.920343 15.0221 2.64484 0.0 0.921562 0.0 44.0166606268 62.6051630935
18600 37.0379727308 2.24993230713 7.94186 0.915046 15.1578 2.645 0.0 0.916265 0.0 43.8796675806 62.5987322932
18700 37.3786321356 2.18774809935 7.45608 0.90849 15.2948 2.64526 0.0 0.909709 0.0 43.7524406636 62.6022095406
18800 37.7040060795 2.127159004 6.98362 0.900703 15.433 2.64562 0.0 0.901922 0.0 43.624843844 62.6053855501
18900 38.0137741285 2.06817322266 6.52481 0.891717 15.5723 2.64611 0.0 0.892936 0.0 43.486640001 62.5979860074
19000 38.307612034 2.01079685883 6.07994 0.881566 15.7127 2.64675 0.0 0.882785 0.0 43.3583096726 62.6005445582
19100 38.5853748378 1.95502132947 5.6493 0.870287 15.854 2.64753 0.0 0.871507 0.0 43.2297353282 62.6027724876
19200 38.8467649941 1.90085693423 5.23316 0.857922 15.9963 2.6485 0.0 0.859143 0.0 43.1008991348 62.6048418628
19300 39.0915421775 1.84829795109 4.83178 0.844513 16.1394 2.64964 0.0 0.845734 0.0 42.9713271166 62.6061016823
19400 39.3196300942 1.79733942093 4.4454 0.830104 16.2832 2.65099 0.0 0.831326 0.0 42.8323892844 62.5979046118
19500 39.5306854221 1.74797390513 4.07423 0.814745 16.4278 2.65254 0.0 0.815967 0.0 42.7029871775 62.5992933943
19600 39.7246394968 1.70018805227 3.71848 0.798483 16.573 2.65432 0.0 0.799706 0.0 42.5729951592 62.6000210972
19700 39.9012863251 1.65397289782 3.37836 0.78137 16.7188 2.65634 0.0 0.782594 0.0 42.4433848809 62.6011183809
19800 40.0605992041 1.60932462709 3.05402 0.76346 16.865 2.65859 0.0 0.764685 0.0 42.3137875092 62.6020623338
19900 40.2023339938 1.5662164419 2.74563 0.744807 17.0117 2.66109 0.0 0.746033 0.0 42.1841023366 62.6029249231
20000 40.3264868794 1.52464309704 2.45333 0.725467 17.1587 2.66386 0.0 0.726694 0.0 42.0544600164 62.6037150299
20100 40.4328785705 1.48458246732 2.17723 0.705497 17.3059 2.66688 0.0 0.706726 0.0 41.9247690441 62.6042755248
20200 40.5215395847 1.44602291793 1.91746 0.684956 17.4533 2.67017 0.0 0.686186 0.0 41.7946904361 62.6043469965
20300 40.5925156982 1.40894213294 1.67409 0.663902 17.6009 2.67374 0.0 0.665134 0.0 41.6652939527 62.6050685255
20400 40.6455627708 1.37331741495 1.44721 0.642395 17.7484 2.67758 0.0 0.643629 0.0 41.5359143588 62.605523226
20500 40.6855597906 1.33603902904 1.23687 0.438119 17.896 2.67887 0.183286 0.439622 0.0 41.4083712138 62.6061490961
20600 40.6978583497 1.3066348299 1.04311 0.214043 18.0434 2.67887 0.39096 0.215943 0.0 41.2673297551 62.5965025302
20700 40.6778236002 1.28780905094 0.865947 0.0696764 18.1906 2.67887 0.524358 0.0719718 0.0 41.1313843468 62.597183522
20800 40.6254631717 1.27931230684 0.705397 0.00434282 18.3376 2.67887 0.584453 0.00703048 0.0 40.9900553009 62.5980094384
20900 40.5407961375 1.2810022143 0.561448 1.13741e-05 18.4843 2.67957 0.588958 0.00282824 0.0 40.8432072673 62.5988641052
21000 40.4292622448 1.28966222712 0.434073 0.000319795 18.6305 2.68415 0.58903 0.00313877 0.0 40.6930365356 62.5998561069
21100 40.3003600708 1.29918712542 0.323231 0.00105728 18.7763 2.6888 0.58903 0.00387839 0.0 40.5428953953 62.6009043395
21200 40.1546541893 1.30942727801 0.228862 0.00220998 18.9215 2.69336 0.58903 0.0050332 0.0 40.392650501 62.6015730711
21300 39.9924001846 1.32037610454 0.150892 0.00376473 19.0661 2.69783 0.58903 0.00659001 0.0 40.2434534498 62.6030026159
21400 39.8136400183 1.33203589384 0.0892312 0.00570743 19.21 2.7022 0.58903 0.00853472 0.0 40.0947703939 62.6045341619
21500 39.6187246418 1.34438995663 0.0437728 0.0080231 19.3532 2.70647 0.58903 0.0108524 0.0 39.9468288065 62.6063821592
21600 39.407791384 1.35744725744 0.0143955 0.010696 19.4955 2.71063 0.58903 0.0135271 0.0 39.789399766 62.598087398
21700 39.1811034584 1.3711905348 0.000962446 0.0137095 19.6369 2.71468 0.58903 0.0165425 0.0 39.6431001892 62.600252621
21800 39.0485277383 1.37609117107 0.0 0.0 0.0 0.0 0.0 0.0 23.0075 39.5945407844 62.6020404792
21900 38.9710285057 1.37609117107 0.0 0.0 0.0 0.0 0.0 0.0 23.0075 39.5971196768 62.6046193716
